"Date","Open","High","Low","Close","Volume"
"2019-01-23","0.2298","0.2298","0.212","0.2244","317674"
"2019-01-22","0.239","0.244","0.205","0.2296","741389"
"2019-01-18","0.225","0.242","0.2073","0.235","1526195"
"2019-01-17","0.2295","0.2295","0.2073","0.225","583840"
"2019-01-16","0.2153","0.2278","0.2092","0.225","551396"
"2019-01-15","0.2389","0.2389","0.215","0.2285","910575"
"2019-01-14","0.2301","0.245","0.212","0.235","1215612"
"2019-01-11","0.314","0.315","0.2234","0.232","4027821"
"2019-01-10","0.24","0.32","0.24","0.2955","8144306"
"2019-01-09","0.234","0.25","0.225","0.25","621455"
"2019-01-08","0.201","0.24","0.2","0.24","1088721"
"2019-01-07","0.207","0.238","0.2","0.21","538414"
"2019-01-04","0.181","0.221","0.181","0.22","1131737"
"2019-01-03","0.1942","0.1942","0.1724","0.19","205702"
"2019-01-02","0.17","0.1877","0.1625","0.184","536912"
"2018-12-31","0.1812","0.2","0.1631","0.1744","439670"
"2018-12-28","0.18","0.2","0.158","0.1726","420160"
"2018-12-27","0.1681","0.18","0.1681","0.17","235259"
"2018-12-26","0.1767","0.18","0.1649","0.1721","208343"
"2018-12-24","0.17","0.18","0.165","0.1683","79171"
"2018-12-21","0.18","0.182","0.153","0.1707","348169"
"2018-12-20","0.2","0.2116","0.15","0.183","917817"
"2018-12-19","0.2","0.21","0.1986","0.1986","214886"
"2018-12-18","0.22","0.225","0.1905","0.2","683626"
"2018-12-17","0.21","0.24","0.21","0.2215","547042"
"2018-12-14","0.23","0.243","0.21","0.2318","413181"
"2018-12-13","0.255","0.255","0.235","0.2475","330118"
"2018-12-12","0.2513","0.2599","0.24","0.24","570015"
"2018-12-11","0.2456","0.26","0.241","0.2513","199396"
"2018-12-10","0.2501","0.2622","0.241","0.2489","406632"
"2018-12-07","0.2636","0.2637","0.25","0.25","335179"
"2018-12-06","0.267","0.2697","0.2409","0.25","755808"
"2018-12-04","0.2625","0.29","0.2504","0.27","1427554"
"2018-12-03","0.2618","0.265","0.239","0.25","644061"
"2018-11-30","0.25","0.25","0.24","0.24","401551"
"2018-11-29","0.246","0.2506","0.242","0.2475","379079"
"2018-11-28","0.249","0.255","0.2401","0.245","572905"
"2018-11-27","0.25","0.2604","0.24","0.249","930616"
"2018-11-26","0.265","0.275","0.25","0.2503","1387871"
"2018-11-23","0.27","0.28","0.26","0.268","383279"
"2018-11-21","0.2835","0.2893","0.265","0.2712","396822"
"2018-11-20","0.2796","0.29","0.266","0.2736","1205367"
"2018-11-19","0.3","0.3","0.273","0.2751","1092299"
"2018-11-16","0.3188","0.32","0.29","0.3073","1662115"
"2018-11-15","0.388","0.395","0.3062","0.3152","11969488"
