"Date","Open","High","Low","Close","Volume"
"2017-12-29","192.51","193.95","191.22","191.96","5158845"
"2017-12-28","187.18","194.49","186.85","192.71","10080261"
"2017-12-27","187.8","188.1","185.22","186.24","3932094"
"2017-12-26","189.78","189.94","186.4","187.76","3032707"
"2017-12-22","188.33","190.95","186.8","189.94","3760922"
"2017-12-21","189.44","190.95","187.58","188.62","3522551"
"2017-12-20","187.94","189.11","185.26","188.82","5814609"
"2017-12-19","190.18","190.2981","185.75","187.02","6526555"
"2017-12-18","191.2","191.65","188.9","190.42","4944337"
"2017-12-15","189.61","191.43","188.01","190.12","7048874"
"2017-12-14","187.98","192.64","187.2","189.56","7677048"
"2017-12-13","186.1","188.69","185.41","187.86","4653749"
"2017-12-12","186.01","187.85","184.8183","185.73","4135595"
"2017-12-11","187.85","189.42","185.91","186.22","5131319"
"2017-12-08","186.5","189.42","186.3","188.54","4909440"
"2017-12-07","185.71","187.34","183.22","185.2","4543492"
"2017-12-06","183.38","186.4844","182.88","185.3","5006257"
"2017-12-05","183.5","188.14","181.19","184.21","5547802"
"2017-12-04","189.36","189.72","178.38","184.04","9069765"
"2017-12-01","186.99","189.8","185.0","186.82","6215663"
"2017-11-30","190.31","190.86","186.68","187.58","6615427"
"2017-11-29","198.91","199.029","184.32","188.15","14180063"
"2017-11-28","195.34","199.68","194.01","199.18","6942358"
"2017-11-27","195.56","195.85","194.0","195.05","3186677"
"2017-11-24","196.65","196.9","195.33","195.75","2160300"
"2017-11-22","196.58","196.75","193.63","196.32","5879771"
"2017-11-21","195.04","197.52","194.97","196.23","4598017"
"2017-11-20","193.3","194.32","191.9","194.1","3727412"
"2017-11-17","195.74","195.95","192.65","193.2","3753775"
"2017-11-16","194.33","197.7","193.75","195.51","5655042"
"2017-11-15","194.54","195.42","191.53","192.12","4162712"
"2017-11-14","193.64","195.88","193.0","195.71","3408535"
"2017-11-13","191.12","196.05","191.0","195.08","4598005"
"2017-11-10","191.61","192.59","189.5","192.02","6609739"
"2017-11-09","194.46","194.49","190.81","193.9","5839579"
"2017-11-08","196.0","197.09","194.74","196.44","4237398"
"2017-11-07","200.0","200.61","194.8","195.89","6413310"
"2017-11-06","200.0","202.48","198.09","200.13","5834857"
"2017-11-03","199.8","200.55","197.99","200.01","3643216"
"2017-11-02","197.45","199.44","197.09","199.32","3578289"
"2017-11-01","197.24","199.2","196.0","198.0","4983343"
"2017-10-31","198.21","198.59","195.22","196.43","5437925"
"2017-10-30","199.62","201.1","197.07","198.37","5412277"
"2017-10-27","197.2","200.65","196.22","199.54","8088364"
"2017-10-26","194.66","197.61","194.08","195.21","5101258"
"2017-10-25","195.38","197.06","193.01","193.77","5231713"
"2017-10-24","192.75","196.74","191.4","196.02","6985460"
"2017-10-23","194.17","194.9","191.03","192.47","6952997"
"2017-10-20","195.9","196.38","193.77","194.16","5907121"
"2017-10-19","193.01","195.25","191.16","195.13","7007447"
"2017-10-18","199.99","200.01","194.25","195.54","11133883"
"2017-10-17","200.11","204.38","197.77","199.48","23819054"
"2017-10-16","201.95","202.83","197.86","202.68","18103086"
"2017-10-13","199.7","200.82","197.19","199.49","11929816"
"2017-10-12","196.75","198.62","194.71","195.86","7723224"
"2017-10-11","195.57","196.22","193.81","194.95","5544715"
"2017-10-10","197.85","198.3","192.1","195.08","6179012"
"2017-10-09","199.1","199.4","196.56","196.87","6912140"
"2017-10-06","194.3","198.92","192.05","198.02","15096222"
"2017-10-05","185.65","194.49","184.49","194.39","19270032"
"2017-10-04","181.41","186.7","181.25","184.45","9170855"
"2017-10-03","177.65","179.7","177.55","179.19","3903112"
"2017-10-02","182.11","182.8","176.58","177.01","7316345"
"2017-09-29","180.73","182.9","180.65","181.35","4193999"
"2017-09-28","181.25","181.95","179.36","180.7","4064507"
"2017-09-27","181.01","183.34","180.7","181.97","4963152"
"2017-09-26","180.7","180.95","176.55","179.38","5572599"
"2017-09-25","186.46","186.55","177.7","178.55","9322531"
"2017-09-22","188.4","189.85","186.39","187.35","5420227"
"2017-09-21","185.82","189.95","184.51","188.78","7113489"
"2017-09-20","186.1","186.5","183.2","185.51","4473036"
"2017-09-19","184.98","186.23","184.17","185.68","4951465"
"2017-09-18","183.61","185.45","182.73","184.62","5318130"
"2017-09-15","182.73","184.93","181.43","182.35","5442089"
"2017-09-14","183.25","185.29","182.07","182.63","4469985"
"2017-09-13","184.07","184.5","182.55","183.64","4303277"
"2017-09-12","182.55","185.33","180.64","185.15","6606688"
"2017-09-11","178.1","182.47","178.03","181.74","5936476"
"2017-09-08","178.45","180.39","176.25","176.42","4577777"
"2017-09-07","178.8","180.35","177.1","179.0","5938152"
"2017-09-06","175.25","179.46","173.73","179.25","8695383"
"2017-09-05","173.4","175.88","172.44","174.52","4580903"
"2017-09-01","175.55","176.48","173.92","174.74","3781453"
"2017-08-31","175.45","176.24","173.86","174.71","6886143"
"2017-08-30","169.5","174.85","169.37","174.69","7985196"
"2017-08-29","165.0","169.68","164.73","168.81","4573282"
"2017-08-28","166.43","168.67","165.6","167.12","3619575"
"2017-08-25","168.58","168.75","165.5","165.95","4045626"
"2017-08-24","169.86","171.24","166.15","168.13","5270931"
"2017-08-23","168.35","169.64","166.7","169.06","4616656"
"2017-08-22","167.76","169.93","167.04","169.34","4857816"
"2017-08-21","166.91","168.99","164.23","166.76","6303314"
"2017-08-18","165.95","169.97","165.8","166.54","7363750"
"2017-08-17","169.23","170.58","165.72","166.09","5161920"
"2017-08-16","167.5","170.5","166.25","169.98","6916579"
"2017-08-15","171.53","171.88","168.25","168.5","5470271"
"2017-08-14","169.8","172.45","168.8","171.0","7377962"
"2017-08-11","169.86","172.58","169.0","171.4","4972045"
"2017-08-10","174.03","174.45","167.6","169.14","9539473"
"2017-08-09","171.43","175.96","170.01","175.78","9573608"
"2017-08-08","181.37","181.91","177.45","178.36","4806525"
"2017-08-07","181.0","182.27","179.1","181.33","4470746"
"2017-08-04","179.6","181.0","178.5","180.27","4446148"
"2017-08-03","180.53","181.22","178.02","179.23","4596187"
"2017-08-02","182.22","182.57","177.81","180.74","5713517"
"2017-08-01","182.49","184.62","181.43","182.03","5003248"
"2017-07-31","184.26","184.97","180.65","181.66","4776740"
"2017-07-28","182.0","185.03","181.18","184.04","6166404"
"2017-07-27","189.89","190.0","179.38","182.68","11013995"
"2017-07-26","187.7","189.7","187.51","189.08","4354866"
"2017-07-25","187.79","188.66","185.81","186.97","5357533"
"2017-07-24","188.69","190.25","187.01","187.91","8646192"
"2017-07-21","182.72","191.5","182.71","188.54","9215232"
"2017-07-20","183.84","185.92","182.7","183.6","7688768"
"2017-07-19","182.97","187.17","181.75","183.86","17149580"
"2017-07-18","176.12","185.0","174.24","183.6","40126110"
"2017-07-17","162.91","163.55","160.02","161.7","12299024"
"2017-07-14","159.3","161.35","157.97","161.12","5412128"
"2017-07-13","158.51","160.13","156.98","158.21","6666000"
"2017-07-12","155.77","158.8","155.77","158.75","8095303"
"2017-07-11","152.37","155.23","151.55","154.33","4824579"
"2017-07-10","150.34","153.23","149.65","152.67","5113353"
"2017-07-07","146.65","150.75","146.65","150.18","5490809"
"2017-07-06","146.13","147.27","144.25","146.25","5253871"
"2017-07-05","146.58","148.26","145.58","147.61","4469163"
"2017-07-03","149.8","150.45","145.8","146.17","3907790"
"2017-06-30","149.76","150.71","148.42","149.41","5164844"
"2017-06-29","152.82","152.82","148.0","150.09","7106930"
"2017-06-28","151.64","154.2","150.12","153.41","5522740"
"2017-06-27","156.62","156.98","150.72","151.03","7386827"
"2017-06-26","158.78","159.97","156.56","157.5","5951060"
"2017-06-23","155.01","158.19","153.76","158.02","6086644"
"2017-06-22","155.13","155.2","153.7","154.89","3735995"
"2017-06-21","152.5","155.38","152.26","155.03","5783436"
"2017-06-20","153.68","154.5","151.4","152.05","4850911"
"2017-06-19","154.29","155.58","152.41","153.4","6461866"
"2017-06-16","151.45","153.53","150.39","152.38","6751799"
"2017-06-15","149.44","152.56","147.3","151.76","6976720"
"2017-06-14","154.34","155.62","150.28","152.2","6364572"
"2017-06-13","154.38","155.68","150.13","152.72","8379437"
"2017-06-12","155.3","155.53","148.31","151.44","14045559"
"2017-06-09","166.27","166.27","154.5","158.03","10255110"
"2017-06-08","166.12","166.87","164.84","165.88","3666393"
"2017-06-07","165.6","166.4","164.41","165.61","3285592"
"2017-06-06","164.95","166.82","164.51","165.17","4325459"
"2017-06-05","165.49","165.5","163.43","165.06","3830296"
"2017-06-02","163.42","165.36","162.8","165.18","4217679"
"2017-06-01","163.52","163.93","161.7","162.99","3869808"
"2017-05-31","163.61","164.0","160.74","163.07","5251201"
